"","site","round","sample_pt","sample_id","sampledImp","subsite","lat","long","julian_date","impatiens_abundance","bombus_shannon_diversity","bombus_richness","floral_diversity","floral_abundance","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance"
"58","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_03","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15
"59","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_11","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15
"60","SD",8,"SD36","8_SD36",TRUE,"southdelta3",49.0597409,-123.0816311,216,8,1.2075153250377,4,0.110100081923397,3.00902574208691,"SD8_36_13","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,15
"61","SD",8,"SD27","8_SD27",TRUE,"southdelta3",49.0571951,-123.0749858,216,0,0,0,1.13324630897781,1.38021124171161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"62","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_07","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9
"63","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_08","B. californicus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9
"64","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_09","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9
"65","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_06","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9
"66","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_01","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9
"67","SD",8,"SD28","8_SD28",TRUE,"",49.0591039,-123.0736393,216,0,1.14905969697062,4,0.793730055158425,2.11727129565576,"SD8_28_02","B. vosnesenskii",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,9
