"","sample_pt","round","final_id","sample_id","subsite","julian_date","impatiens_abundance","native_bee_abundance","bombus_shannon_diversity","floral_diversity","floral_abundance","prop_blueberry","prop_edge","landscape_shdi","number_screened","spp_apicystis","spp_nbombi","spp_ascosphaera","spp_nceranae","spp_crithidia","spp_cexpoeki","spp_cbombi","spp_anycrithidia","spp_anynosema","spp_anyparasite","weightsPar"
"1041","NR25","7","B. impatiens","7_NR25","nicomekl3",213,6,0,0,1.46714758573451,1.6232492903979,0.279238803580007,0.066935768809401,1.76496017026652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","NR25","8","B. impatiens","8_NR25","nicomekl3",219,1,0,0,1.73721959070254,1.72427586960079,0.279238803580007,0.066935768809401,1.76496017026652,1,1,0,0,0,0,0,0,0,0,1,1
"1043","NR25","9","B. impatiens","9_NR25","nicomekl3",225,1,0,0,2.19722457733622,1.95904139232109,0.279238803580007,0.066935768809401,1.76496017026652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","NR27","1",NA,"1_NR27","",143,0,0,0,1.25923291951957,2.38201704257487,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","NR27","10","B. impatiens","10_NR27","",231,2,0,0,2.16840869340853,1.88081359228079,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","NR27","2","B. impatiens","2_NR27","",159,2,0,0,0.461644217799553,3.0542299098634,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","NR27","3","B. impatiens","3_NR27","",171,1,0,0,1.61926049430375,1.64345267648619,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","NR27","4","B. mixtus","4_NR27","",181,0,1,0,1.17299347243951,1.20411998265592,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","NR27","5","B. vosnesenskii","5_NR27","",194,0,1,0,1.89882623053472,1.79934054945358,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","NR27","6",NA,"6_NR27","",203,0,0,0,1.2367339863166,2.1846914308176,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","NR27","7","B. impatiens","7_NR27","",213,5,2,0.796311640173813,2.12029103813511,1.91381385238372,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","NR27","7","B. mixtus","7_NR27","",213,5,2,0.796311640173813,2.12029103813511,1.91381385238372,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","NR27","7","B. vosnesenskii","7_NR27","",213,5,2,0.796311640173813,2.12029103813511,1.91381385238372,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","NR27","8","B. impatiens","8_NR27","",219,2,0,0,1.95019654258768,1.80617997398389,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","NR27","9","B. impatiens","9_NR27","",225,1,1,0.693147180559945,2.23357754641285,1.96378782734556,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","NR27","9","B. vosnesenskii","9_NR27","",225,1,1,0.693147180559945,2.23357754641285,1.96378782734556,0.304873259663593,0.064538759221956,1.63461133469216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","NR28","1",NA,"1_NR28","",143,0,0,0,0.0555460752688918,3.004751155591,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","NR28","10",NA,"10_NR28","",231,0,0,0,1.67438926704389,1.7160033436348,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","NR28","2","B. flavifrons","2_NR28","",159,0,1,0,0.651818418022682,3.08671566394488,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","NR28","3","B. californicus","3_NR28","",171,0,7,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","NR28","3","B. flavifrons","3_NR28","",171,0,7,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","NR28","3","B. mixtus","3_NR28","",171,0,7,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","NR28","3","B. rufocinctus","3_NR28","",171,0,7,1.27703425946614,0.803247262483342,2.31175386105575,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","NR28","4","B. rufocinctus","4_NR28","",181,0,1,0,1.15622035126881,2.3654879848909,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","NR28","5","B. rufocinctus","5_NR28","",194,0,1,0,1.02946611506915,2.15228834438306,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","NR28","6","B. flavifrons","6_NR28","",203,0,1,0,1.53297136571815,2.2380461031288,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","NR28","7","B. impatiens","7_NR28","",213,1,2,0.636514168294813,1.99252556000493,1.85733249643127,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","NR28","7","B. rufocinctus","7_NR28","",213,1,2,0.636514168294813,1.99252556000493,1.85733249643127,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","NR28","8",NA,"8_NR28","",219,0,0,0,1.94591014905531,1.85125834871908,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","NR28","9",NA,"9_NR28","",225,0,0,0,1.94591014905531,1.85125834871908,0.846608175762498,0.0443041272819015,0.570416778305606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","NR29","1",NA,"1_NR29","nicomekl4",143,0,0,0,1.63189549802705,2.63548374681491,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","NR29","10","B. impatiens","10_NR29","nicomekl4",231,1,0,0,1.49466779550377,1.54406804435028,0.554032945817716,0.0728984363382634,1.56748665844478,1,0,0,0,0,0,0,0,0,0,0,1
"1073","NR29","2",NA,"2_NR29","nicomekl4",159,0,0,0,0.791511734546511,3.30856441356124,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","NR29","3","B. flavifrons","3_NR29","nicomekl4",171,5,6,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","NR29","3","B. impatiens","3_NR29","nicomekl4",171,5,6,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,5,0,0,0,0,0,0,1,1,0,1,1
"1076","NR29","3","B. mixtus","3_NR29","nicomekl4",171,5,6,1.16222554492109,1.07046442142649,2.35024801833416,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","NR29","4","B. impatiens","4_NR29","nicomekl4",181,1,0,0,0.14064467587092,3.01072386539177,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","NR29","5",NA,"5_NR29","nicomekl4",194,0,0,0,1.94591014905531,1.85125834871908,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","NR29","6",NA,"6_NR29","nicomekl4",203,0,0,0,1.48687723571837,2.41664050733828,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","NR29","7","B. impatiens","7_NR29","nicomekl4",213,6,0,0,0.793730055158425,2.11727129565576,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","NR29","8","B. impatiens","8_NR29","nicomekl4",219,2,0,0,0.651818418022682,2.0899051114394,0.554032945817716,0.0728984363382634,1.56748665844478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","NR29","9","B. impatiens","9_NR29","nicomekl4",225,1,0,0,0.870721836308867,2.12385164096709,0.554032945817716,0.0728984363382634,1.56748665844478,1,0,0,0,0,0,0,0,0,0,0,1
"1083","NR30","1",NA,"1_NR30","nicomekl4",143,0,0,0,1.04643531404571,2.34830486304816,0.534021053541268,0.0748655082093052,1.34341562277527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","NR30","2",NA,"2_NR30","nicomekl4",159,0,0,0,0.373935511643122,3.04688519083771,0.534021053541268,0.0748655082093052,1.34341562277527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","NR30A","10",NA,"10_NR30A","nicomekl4",231,0,0,0,1.54473143447952,1.63346845557959,0.601493887946965,0.0831310386550179,1.28715710842829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","NR30A","3","B. vosnesenskii","3_NR30A","nicomekl4",171,0,2,0,0.0471814073374806,3.00302947055362,0.601493887946965,0.0831310386550179,1.28715710842829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","NR30A","4",NA,"4_NR30A","nicomekl4",181,0,0,0,1.32377156302211,2.38738982633873,0.601493887946965,0.0831310386550179,1.28715710842829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","NR30A","5",NA,"5_NR30A","nicomekl4",194,0,0,0,1.73721959070254,1.72427586960079,0.601493887946965,0.0831310386550179,1.28715710842829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","NR30A","6",NA,"6_NR30A","nicomekl4",203,0,0,0,1.30706237811781,1.51851393987789,0.601493887946965,0.0831310386550179,1.28715710842829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","NR30A","7","B. impatiens","7_NR30A","nicomekl4",213,1,0,0,2.1994814820192,1.92427928606188,0.601493887946965,0.0831310386550179,1.28715710842829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","NR30A","8",NA,"8_NR30A","nicomekl4",219,0,0,0,2.14267611820227,1.83250891270624,0.601493887946965,0.0831310386550179,1.28715710842829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","NR30A","9",NA,"9_NR30A","nicomekl4",225,0,0,0,2.03804172304962,1.86332286012046,0.601493887946965,0.0831310386550179,1.28715710842829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","NR31","1",NA,"1_NR31","nicomekl4",143,0,0,0,0.832490671379545,2.12057393120585,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","NR31","2",NA,"2_NR31","nicomekl4",159,0,0,0,1.28090713715298,2.38381536598043,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","NR31","3",NA,"3_NR31","nicomekl4",171,0,0,0,0.69373947359445,2.09342168516224,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","NR31","4",NA,"4_NR31","nicomekl4",181,0,0,0,1.67438926704389,1.7160033436348,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","NR31","5",NA,"5_NR31","nicomekl4",194,0,0,0,1.54473143447952,1.63346845557959,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","NR31","6",NA,"6_NR31","nicomekl4",203,0,0,0,0,1.04139268515823,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","NR31","7","B. impatiens","7_NR31","nicomekl4",213,1,1,0.693147180559945,0.85158425391957,1.34242268082221,0.668081682869449,0.0720311032423783,1.15105550214176,1,0,0,0,0,0,0,0,0,0,0,1
"1100","NR31","7","B. vosnesenskii","7_NR31","nicomekl4",213,1,1,0.693147180559945,0.85158425391957,1.34242268082221,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","NR31","8",NA,"8_NR31","nicomekl4",219,0,0,0,0.994353691762369,1.17609125905568,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","NR31","9",NA,"9_NR31","nicomekl4",225,0,0,0,0.997783277909184,1.36172783601759,0.668081682869449,0.0720311032423783,1.15105550214176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","NR32","1",NA,"1_NR32","nicomekl1",149,0,0,0,1.52587956888661,2.53529412004277,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","NR32","10",NA,"10_NR32","nicomekl1",231,0,0,0,1.46714758573451,1.6232492903979,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","NR32","2",NA,"2_NR32","nicomekl1",159,0,0,0,0.651818418022682,2.0899051114394,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","NR32","3","B. impatiens","3_NR32","nicomekl1",171,1,1,0.693147180559945,1.71535631168177,2.64640372622307,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","NR32","3","B. mixtus","3_NR32","nicomekl1",171,1,1,0.693147180559945,1.71535631168177,2.64640372622307,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","NR32","4",NA,"4_NR32","nicomekl1",181,0,0,0,1.63648694265625,2.26007138798507,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","NR32","5",NA,"5_NR32","nicomekl1",194,0,0,0,2.19722457733622,1.95904139232109,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","NR32","7",NA,"7_NR32","nicomekl1",213,0,0,0,0.85158425391957,1.34242268082221,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","NR32","8","B. impatiens","8_NR32","nicomekl1",219,1,0,0,0.693147180559945,1.32221929473392,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","NR32","9","B. impatiens","9_NR32","nicomekl1",225,1,0,0,1.20567904997478,1.50514997831991,0.271537470228942,0.161106860624423,2.02095978909488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","NR43","1","B. flavifrons","1_NR43","nicomekl2",149,0,18,0.867563228481461,0.304636097349238,3.04178731897175,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","NR43","1","B. mixtus","1_NR43","nicomekl2",149,0,18,0.867563228481461,0.304636097349238,3.04178731897175,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","NR43","1","B. rufocinctus","1_NR43","nicomekl2",149,0,18,0.867563228481461,0.304636097349238,3.04178731897175,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","NR43","10","B. impatiens","10_NR43","nicomekl2",231,1,0,0,0.793730055158425,1.14612803567824,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","NR43","2","B. flavifrons","2_NR43","nicomekl2",159,0,13,0.898137003187868,0,3.00043407747932,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","NR43","2","B. mixtus","2_NR43","nicomekl2",159,0,13,0.898137003187868,0,3.00043407747932,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","NR43","2","B. vosnesenskii","2_NR43","nicomekl2",159,0,13,0.898137003187868,0,3.00043407747932,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","NR43","3","B. flavifrons","3_NR43","nicomekl2",171,0,9,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","NR43","3","B. mixtus","3_NR43","nicomekl2",171,0,9,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","NR43","3","B. rufocinctus","3_NR43","nicomekl2",171,0,9,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","NR43","3","B. vosnesenskii","3_NR43","nicomekl2",171,0,9,1.27302833658963,0.936342460073303,3.32899085544943,0,0.172268288095008,1.80569217706145,2,1,0,0,0,0,0,2,2,0,2,1
"1124","NR43","4","B. californicus","4_NR43","nicomekl2",181,0,7,1.27703425946614,1.02946611506915,2.15228834438306,0,0.172268288095008,1.80569217706145,1,0,0,0,0,0,0,0,0,0,0,1
"1125","NR43","4","B. flavifrons","4_NR43","nicomekl2",181,0,7,1.27703425946614,1.02946611506915,2.15228834438306,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","NR43","4","B. mixtus","4_NR43","nicomekl2",181,0,7,1.27703425946614,1.02946611506915,2.15228834438306,0,0.172268288095008,1.80569217706145,1,1,0,0,0,0,0,1,1,0,1,1
"1127","NR43","4","B. vosnesenskii","4_NR43","nicomekl2",181,0,7,1.27703425946614,1.02946611506915,2.15228834438306,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","NR43","5",NA,"5_NR43","nicomekl2",194,0,0,0,1.39731233416238,2.40140054078154,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","NR43","6","B. impatiens","6_NR43","nicomekl2",203,3,0,0,1.06413394268175,2.15533603746506,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","NR43","7","B. impatiens","7_NR43","nicomekl2",213,3,1,0.562335144618808,0.735049949002698,2.09691001300806,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","NR43","7","B. rufocinctus","7_NR43","nicomekl2",213,3,1,0.562335144618808,0.735049949002698,2.09691001300806,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","NR43","8","B. impatiens","8_NR43","nicomekl2",219,2,0,0,0.448247380404822,2.05690485133647,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","NR43","9","B. impatiens","9_NR43","nicomekl2",225,3,0,0,0.163689972707217,2.01703333929878,0,0.172268288095008,1.80569217706145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1134","NR44","10",NA,"10_NR44","nicomekl2",231,0,0,0,0,1.04139268515823,0,0.157754194204372,1.53122760381296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","NR44","4",NA,"4_NR44","nicomekl2",181,0,0,0,0,1.04139268515823,0,0.157754194204372,1.53122760381296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","NR44","7",NA,"7_NR44","nicomekl2",213,0,0,0,0,1.04139268515823,0,0.157754194204372,1.53122760381296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","NR44","8",NA,"8_NR44","nicomekl2",219,0,0,0,0,1.04139268515823,0,0.157754194204372,1.53122760381296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","NR44","9",NA,"9_NR44","nicomekl2",225,0,0,0,0,1.04139268515823,0,0.157754194204372,1.53122760381296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","PM01","1",NA,"1_PM01","pittmeadows2",152,0,0,0,0.832490671379545,2.12057393120585,0.0344268816398014,0.0806098418076655,1.72748149546659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140","PM02","1",NA,"1_PM02","pittmeadows2",152,0,0,0,1.54473143447952,1.63346845557959,0,0.0368202793674517,0.887840829323069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","PM03","1",NA,"1_PM03","pittmeadows2",152,0,0,0,1.38629436111989,1.61278385671974,0,0.136456584537606,1.67367583337025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142","PM04A","1","B. flavifrons","1_PM04A","",152,0,3,1.09861228866811,0.627797360626082,3.08421868673924,0.129000444811591,0.129867191967974,1.85353831135238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","PM04A","1","B. mixtus","1_PM04A","",152,0,3,1.09861228866811,0.627797360626082,3.08421868673924,0.129000444811591,0.129867191967974,1.85353831135238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","PM05","1",NA,"1_PM05","pittmeadows1",152,0,0,0,0.693147180559945,1.32221929473392,0.614304162038084,0.100014235273482,1.2756119163078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","PM07","1","B. mixtus","1_PM07","pittmeadows2",152,0,1,0,0.651818418022682,2.0899051114394,0.00137899654806025,0.0528988159694155,1.44133581094654,1,0,0,0,0,0,0,0,0,0,0,1
"1146","PM08","1",NA,"1_PM08","",152,0,0,0,0.69373947359445,2.09342168516224,0,0.0487823477601071,1.45938947909363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","PM09","1",NA,"1_PM09","pittmeadows3",152,0,0,0,0.501206623919299,3.05766610390983,0.155626251944645,0.0589240139506035,1.61013264547549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148","PM10","1",NA,"1_PM10","pittmeadows3",152,0,0,0,1.40324838601735,1.53147891704226,0.214115401138302,0.116224742178941,1.98157318526345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149","PM12A","1",NA,"1_PM12A","",152,0,0,0,0.0565523908941643,4.00440736417633,0.510363655775126,0.0739258860074124,1.3356388265363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150","PM13A","1","B. mixtus","1_PM13A","pittmeadows3",152,0,1,0,0.693147180559945,0.477121254719662,0.00222038637519065,0.0979079816980173,1.80642549333059,1,0,0,0,0,0,0,0,0,0,0,1
"1151","PM14A","1",NA,"1_PM14A","pittmeadows3",152,0,0,0,0,NA,0.213887165982023,0.133903333062187,1.90398598360842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152","PM15","1","B. mixtus","1_PM15","",152,0,4,0,0.0643278305748748,4.00483706093831,0.631711055416885,0.0266078318734781,1.01115426995944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","PM16","1","B. flavifrons","1_PM16","",152,1,9,1.16828245017656,0.318609487370803,4.04222100239038,0.254008034496738,0.0897469298741703,1.79876578424067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154","PM16","1","B. impatiens","1_PM16","",152,1,9,1.16828245017656,0.318609487370803,4.04222100239038,0.254008034496738,0.0897469298741703,1.79876578424067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","PM16","1","B. mixtus","1_PM16","",152,1,9,1.16828245017656,0.318609487370803,4.04222100239038,0.254008034496738,0.0897469298741703,1.79876578424067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156","PM17","1",NA,"1_PM17","pittmeadows4",152,0,0,0,0.566085738959629,2.08278537031645,0.341853794428678,0.0825200705089019,1.79555611063416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157","PM18","1",NA,"1_PM18","pittmeadows4",152,0,0,0,0.0633231815208893,3.00518051250378,0.0119007978770725,0.0941909262135281,1.80939867458661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158","PM19","1","B. flavifrons","1_PM19","pittmeadows4",152,0,5,0.500402423538188,0.407949661751172,3.04999285692014,0.409402736968391,0.170864808808727,1.78294077372354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","PM19","1","B. mixtus","1_PM19","pittmeadows4",152,0,5,0.500402423538188,0.407949661751172,3.04999285692014,0.409402736968391,0.170864808808727,1.78294077372354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","PM20","1","B. impatiens","1_PM20","pittmeadows4",152,1,0,0,1.48065179034739,2.61489721603313,0.0373188484077469,0.157653198041282,2.12116539485095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161","PM21","1",NA,"1_PM21","pittmeadows2",152,0,0,0,1.09861228866811,1.49136169383427,0.0366999644146205,0.058686645315439,1.01288917897665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162","PM22","1","B. impatiens","1_PM22","",152,1,1,0.693147180559945,0,3.00043407747932,0.335117300841485,0.128956576002481,1.70583936358954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","PM22","1","B. mixtus","1_PM22","",152,1,1,0.693147180559945,0,3.00043407747932,0.335117300841485,0.128956576002481,1.70583936358954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164","PM23","1",NA,"1_PM23","",152,0,0,0,0.448247380404822,2.05690485133647,0.169412643865143,0.0866329964618325,1.26728843305347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
