"","site","round","sample_pt","sample_id","sampledImp","julian_date","subsite","lat","long","impatiens_abundance","rufocinctus_abundance","californicus_abundance","vos_abundance","flavifrons_abundance","mixtus_abundance","bombus_shannon_diversity","floral_diversity","floral_abundance","prop_blueberry","prop_edge","landscape_shdi","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance","weighted_z_mix","weighted_z_imp","weighted_z_flav","weighted_z_rufo","weighted_z_cal","weighted_z_vos","adjusted_julian"
"3660","ED",9,"ED20A","9_ED20A",TRUE,227,"eastdelta1","49.1046332","-122.9294281",4,0,0,0,0,2,0.636514168294813,1.49466779550377,1.54406804435028,0.241494791640188,0.0358878613950982,1.45679534041343,"ED9_20A_03","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3661","ED",9,"ED20A","9_ED20A",TRUE,227,"eastdelta1","49.1046332","-122.9294281",4,0,0,0,0,2,0.636514168294813,1.49466779550377,1.54406804435028,0.241494791640188,0.0358878613950982,1.45679534041343,"ED9_20A_02","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,1.94346140345808
"3662","ED",9,"ED20A","9_ED20A",TRUE,227,"eastdelta1","49.1046332","-122.9294281",4,0,0,0,0,2,0.636514168294813,1.49466779550377,1.54406804435028,0.241494791640188,0.0358878613950982,1.45679534041343,"ED9_20A_06","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,1.94346140345808
"3663","ED",9,"ED28A","9_ED28A",TRUE,227,"eastdelta1","49.1007889","-122.9346452",1,0,0,0,1,0,0.693147180559945,2.00020955867775,1.81291335664286,0.155514520390566,0.110778424088687,1.95727398102545,"ED9_28A_02","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,4.19158729619814
"3664","ED",9,"ED28A","9_ED28A",TRUE,227,"eastdelta1","49.1007889","-122.9346452",1,0,0,0,1,0,0.693147180559945,2.00020955867775,1.81291335664286,0.155514520390566,0.110778424088687,1.95727398102545,"ED9_28A_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3665","ED",9,"ED27A","9_ED27A",TRUE,227,"eastdelta1","49.1002656","-122.9297475",0,0,0,0,0,0,0,0,0.301029995663981,0.123315875160294,0.0469413458764439,1.3950385464219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0
"3666","ED",9,"ED26A","9_ED26A",TRUE,227,"eastdelta1","49.1046742","-122.9356172",1,0,0,0,0,0,0,0.609272194698476,2.08635983067475,0.408295860966291,0.0598714797369605,1.76458596650965,"ED9_26A_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3667","ED",9,"ED24A","9_ED24A",TRUE,227,"","49.1046616","-122.940654",5,0,0,0,0,0,0,1.40324838601735,1.53147891704226,0.616254124154199,0.0123101872327879,0.910722827821068,"ED9_24A_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3668","ED",9,"ED24A","9_ED24A",TRUE,227,"","49.1046616","-122.940654",5,0,0,0,0,0,0,1.40324838601735,1.53147891704226,0.616254124154199,0.0123101872327879,0.910722827821068,"ED9_24A_05","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3669","ED",9,"ED24A","9_ED24A",TRUE,227,"","49.1046616","-122.940654",5,0,0,0,0,0,0,1.40324838601735,1.53147891704226,0.616254124154199,0.0123101872327879,0.910722827821068,"ED9_24A_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3670","ED",9,"ED24A","9_ED24A",TRUE,227,"","49.1046616","-122.940654",5,0,0,0,0,0,0,1.40324838601735,1.53147891704226,0.616254124154199,0.0123101872327879,0.910722827821068,"ED9_24A_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3671","ED",9,"ED24A","9_ED24A",TRUE,227,"","49.1046616","-122.940654",5,0,0,0,0,0,0,1.40324838601735,1.53147891704226,0.616254124154199,0.0123101872327879,0.910722827821068,"ED9_24A_03","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3672","ED",9,"ED22B","9_ED22B",TRUE,227,"eastdelta2","49.1046204","-122.9460145",6,0,0,0,2,0,0.562335144618808,1.89882623053472,1.79934054945358,0.545523983335833,0.0254575910161939,0.842164349937751,"ED9_22B_02","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,4.19158729619814
"3673","ED",9,"ED22B","9_ED22B",TRUE,227,"eastdelta2","49.1046204","-122.9460145",6,0,0,0,2,0,0.562335144618808,1.89882623053472,1.79934054945358,0.545523983335833,0.0254575910161939,0.842164349937751,"ED9_22B_08","B. flavifrons",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,4.19158729619814
"3674","ED",9,"ED22B","9_ED22B",TRUE,227,"eastdelta2","49.1046204","-122.9460145",6,0,0,0,2,0,0.562335144618808,1.89882623053472,1.79934054945358,0.545523983335833,0.0254575910161939,0.842164349937751,"ED9_22B_01","B. impatiens",1,0,0,0,0,0,1,0,"worker",1,0,1,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3675","ED",9,"ED22B","9_ED22B",TRUE,227,"eastdelta2","49.1046204","-122.9460145",6,0,0,0,2,0,0.562335144618808,1.89882623053472,1.79934054945358,0.545523983335833,0.0254575910161939,0.842164349937751,"ED9_22B_03","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3676","ED",9,"ED22B","9_ED22B",TRUE,227,"eastdelta2","49.1046204","-122.9460145",6,0,0,0,2,0,0.562335144618808,1.89882623053472,1.79934054945358,0.545523983335833,0.0254575910161939,0.842164349937751,"ED9_22B_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3677","ED",9,"ED22B","9_ED22B",TRUE,227,"eastdelta2","49.1046204","-122.9460145",6,0,0,0,2,0,0.562335144618808,1.89882623053472,1.79934054945358,0.545523983335833,0.0254575910161939,0.842164349937751,"ED9_22B_05","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3678","ED",9,"ED22B","9_ED22B",TRUE,227,"eastdelta2","49.1046204","-122.9460145",6,0,0,0,2,0,0.562335144618808,1.89882623053472,1.79934054945358,0.545523983335833,0.0254575910161939,0.842164349937751,"ED9_22B_06","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3679","ED",9,"ED22B","9_ED22B",TRUE,227,"eastdelta2","49.1046204","-122.9460145",6,0,0,0,2,0,0.562335144618808,1.89882623053472,1.79934054945358,0.545523983335833,0.0254575910161939,0.842164349937751,"ED9_22B_07","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3680","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_06","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3681","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_08","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3682","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3683","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3684","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_05","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3685","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_09","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3686","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_03","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,1.42996381837325
"3687","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_04","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,1.42996381837325
"3688","ED",9,"ED13","9_ED13",TRUE,227,"","49.0968308","-122.9358556",6,3,0,0,0,0,0.636514168294813,1.20567904997478,1.50514997831991,0.193856231079525,0.0980026587159368,2.01313366514916,"ED9_13_07","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,1.42996381837325
"3689","ED",9,"ED29","9_ED29",TRUE,227,"","49.0946604","-122.9406617",1,0,0,0,0,1,0.693147180559945,0.85158425391957,1.34242268082221,0.235243726359458,0.0703852645707081,1.41284173049337,"ED9_29_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3690","ED",9,"ED29","9_ED29",TRUE,227,"","49.0946604","-122.9406617",1,0,0,0,0,1,0.693147180559945,0.85158425391957,1.34242268082221,0.235243726359458,0.0703852645707081,1.41284173049337,"ED9_29_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,1.94346140345808
"3691","ED",9,"ED05","9_ED05",TRUE,227,"eastdelta3","49.0935866","-122.9462978",0,0,0,0,0,0,0,0.997783277909184,1.36172783601759,0,0.0787470830176976,1.27893803226026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0
"3692","ED",9,"ED15","9_ED15",TRUE,227,"eastdelta3","49.0918464","-122.9461469",1,0,0,0,0,0,0,0.693147180559945,0.477121254719662,0,0.155291635688913,1.78563690235086,"ED9_15_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3693","ED",9,"ED16","9_ED16",TRUE,227,"eastdelta3","49.0908698","-122.9480405",1,0,0,0,0,0,0,0.304636097349238,1.07918124604762,0,0.147595735919843,1.8638982097854,"ED9_16_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3694","ED",9,"ED01","9_ED01",TRUE,227,"eastdelta3","49.0954133","-122.9487118",4,2,0,0,0,0,0.636514168294813,1.64531430907799,2.43775056282039,0.00033933761805327,0.0511001783111154,0.713468789734675,"ED9_01_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3695","ED",9,"ED01","9_ED01",TRUE,227,"eastdelta3","49.0954133","-122.9487118",4,2,0,0,0,0,0.636514168294813,1.64531430907799,2.43775056282039,0.00033933761805327,0.0511001783111154,0.713468789734675,"ED9_01_02","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3696","ED",9,"ED01","9_ED01",TRUE,227,"eastdelta3","49.0954133","-122.9487118",4,2,0,0,0,0,0.636514168294813,1.64531430907799,2.43775056282039,0.00033933761805327,0.0511001783111154,0.713468789734675,"ED9_01_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3697","ED",9,"ED01","9_ED01",TRUE,227,"eastdelta3","49.0954133","-122.9487118",4,2,0,0,0,0,0.636514168294813,1.64531430907799,2.43775056282039,0.00033933761805327,0.0511001783111154,0.713468789734675,"ED9_01_06","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3698","ED",9,"ED01","9_ED01",TRUE,227,"eastdelta3","49.0954133","-122.9487118",4,2,0,0,0,0,0.636514168294813,1.64531430907799,2.43775056282039,0.00033933761805327,0.0511001783111154,0.713468789734675,"ED9_01_03","B. rufocinctus",1,0,0,0,0,0,0,0,"worker",0,0,0,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,1.42996381837325
"3699","ED",9,"ED01","9_ED01",TRUE,227,"eastdelta3","49.0954133","-122.9487118",4,2,0,0,0,0,0.636514168294813,1.64531430907799,2.43775056282039,0.00033933761805327,0.0511001783111154,0.713468789734675,"ED9_01_05","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,1.42996381837325
"3700","ED",9,"ED06","9_ED06",TRUE,227,"eastdelta3","49.0937503","-122.9571174",1,0,0,0,0,0,0,2.26925968172878,1.96848294855394,0,0.095792150617852,1.03811608583811,"ED9_06_01","B. impatiens",1,0,0,0,0,0,0,0,"worker",0,0,0,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0.861451252805498
"3701","ED",9,"ED07","9_ED07",TRUE,227,"eastdelta3","49.0970105","-122.9571978",0,0,0,0,0,0,0,0.609272194698476,2.08635983067475,0.239508149842722,0.0565335366822356,1.43421671688742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0
"3702","ED",9,"ED08","9_ED08",TRUE,227,"","49.0997958","-122.9571976",0,0,0,0,0,0,0,0.609272194698476,2.08635983067475,0.366675944743334,0.0549795945861787,1.51167265166026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.94346140345808,0.861451252805498,4.19158729619814,1.42996381837325,1.38274419229278,1.21618603493653,0
"3703","W",9,"W23A","9_W23A",TRUE,223,"westham1","49.0903348","-123.1392907",0,0,0,0,0,5,0,2.07944154167984,1.90848501887865,0.174166670903,0.0319669464341089,1.84759575644362,"W9_23A_04","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,5,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3704","W",9,"W23A","9_W23A",TRUE,223,"westham1","49.0903348","-123.1392907",0,0,0,0,0,5,0,2.07944154167984,1.90848501887865,0.174166670903,0.0319669464341089,1.84759575644362,"W9_23A_05","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3705","W",9,"W23A","9_W23A",TRUE,223,"westham1","49.0903348","-123.1392907",0,0,0,0,0,5,0,2.07944154167984,1.90848501887865,0.174166670903,0.0319669464341089,1.84759575644362,"W9_23A_02","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,5,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3706","W",9,"W23A","9_W23A",TRUE,223,"westham1","49.0903348","-123.1392907",0,0,0,0,0,5,0,2.07944154167984,1.90848501887865,0.174166670903,0.0319669464341089,1.84759575644362,"W9_23A_01","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,5,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3707","W",9,"W23A","9_W23A",TRUE,223,"westham1","49.0903348","-123.1392907",0,0,0,0,0,5,0,2.07944154167984,1.90848501887865,0.174166670903,0.0319669464341089,1.84759575644362,"W9_23A_03","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3708","W",9,"W22A","9_W22A",TRUE,223,"westham1","49.0934507","-123.1427829",1,0,0,0,0,2,0.636514168294813,0.566085738959629,2.08278537031645,0.185594839122925,0.0269443840766201,1.80428322895014,"W9_22A_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,0.636391895411148
"3709","W",9,"W22A","9_W22A",TRUE,223,"westham1","49.0934507","-123.1427829",1,0,0,0,0,2,0.636514168294813,0.566085738959629,2.08278537031645,0.185594839122925,0.0269443840766201,1.80428322895014,"W9_22A_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3710","W",9,"W22A","9_W22A",TRUE,223,"westham1","49.0934507","-123.1427829",1,0,0,0,0,2,0.636514168294813,0.566085738959629,2.08278537031645,0.185594839122925,0.0269443840766201,1.80428322895014,"W9_22A_03","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,2,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3711","W",9,"W21","9_W21",TRUE,223,"westham1","49.090392","-123.1427507",0,0,0,0,0,2,0,0.693147180559945,2.30319605742049,0.237430252805776,0.045471993085654,1.47137871773986,"W9_21_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3712","W",9,"W21","9_W21",TRUE,223,"westham1","49.090392","-123.1427507",0,0,0,0,0,2,0,0.693147180559945,2.30319605742049,0.237430252805776,0.045471993085654,1.47137871773986,"W9_21_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3713","W",9,"W19","9_W19",TRUE,223,"westham1","49.0892561","-123.1465705",2,0,0,0,0,1,0.636514168294813,0.870721836308867,2.12385164096709,0.0308492601922153,0.0466405533116598,1.6313861626111,"W9_19_03","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,0.636391895411148
"3714","W",9,"W19","9_W19",TRUE,223,"westham1","49.0892561","-123.1465705",2,0,0,0,0,1,0.636514168294813,0.870721836308867,2.12385164096709,0.0308492601922153,0.0466405533116598,1.6313861626111,"W9_19_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,0.636391895411148
"3715","W",9,"W19","9_W19",TRUE,223,"westham1","49.0892561","-123.1465705",2,0,0,0,0,1,0.636514168294813,0.870721836308867,2.12385164096709,0.0308492601922153,0.0466405533116598,1.6313861626111,"W9_19_01","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,1,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3716","W",9,"W20","9_W20",TRUE,223,"westham1","49.0868017","-123.1425898",0,0,0,0,0,2,0,0.832490671379545,2.12057393120585,0,0.0391785258512429,1.54369344572369,"W9_20_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3717","W",9,"W20","9_W20",TRUE,223,"westham1","49.0868017","-123.1425898",0,0,0,0,0,2,0,0.832490671379545,2.12057393120585,0,0.0391785258512429,1.54369344572369,"W9_20_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,2,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3718","W",9,"W24","9_W24",TRUE,223,"westham2","49.0920602","-123.1542973",0,0,0,0,0,0,0,0.609272194698476,2.08635983067475,0,0.0517006941296897,1.06523997545413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,0
"3719","W",9,"W25","9_W25",TRUE,223,"westham2","49.09466","-123.15417",2,0,0,0,0,1,0.636514168294813,0.407949661751172,3.04999285692014,0,0.0365584756414509,0.333728463613259,"W9_25_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,0.636391895411148
"3720","W",9,"W25","9_W25",TRUE,223,"westham2","49.09466","-123.15417",2,0,0,0,0,1,0.636514168294813,0.407949661751172,3.04999285692014,0,0.0365584756414509,0.333728463613259,"W9_25_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,0.636391895411148
"3721","W",9,"W25","9_W25",TRUE,223,"westham2","49.09466","-123.15417",2,0,0,0,0,1,0.636514168294813,0.407949661751172,3.04999285692014,0,0.0365584756414509,0.333728463613259,"W9_25_03","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3722","W",9,"W29","9_W29",TRUE,223,"westham2","49.0982632","-123.15295",0,1,0,0,0,0,0,1.84603606778573,1.79239168949825,0,0.0341709475139736,1.08295385228122,"W9_29_01","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.24615229231793
"3723","W",9,"W30","9_W30",TRUE,223,"westham2","49.0955023","-123.1490957",0,0,0,0,0,1,0,0.454951330783877,3.05384642685225,0,0.0299139541682024,1.14368807483195,"W9_30_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,1,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,1.76479025040351
"3724","W",9,"W26","9_W26",TRUE,223,"westham2","49.0997928","-123.1571369",0,0,0,0,0,0,0,0.69373947359445,3.09025805293132,0,0.0308647231439672,1.52706551706082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.76479025040351,0.636391895411148,3.88194813231998,1.24615229231793,1.14107189264666,1.02786858986799,0
